"Year","SITE_ID","STATION","EVENT_ID","POT_ID","SAMPLE_POT","totWt","Prop_Lg_by_Wt","lrgWt","totCt","Prop_Lg_by_Ct","lrgCt"
"1994","7","A","1994P04025","4","Sample","0.144","0.339641077097623","4.89083151020577E-02","7","0.168929110105581","1.18250377073907"
"1994","7","A","1994P04025","5","Sample","0","0.339641077097623","0","0","0.168929110105581","0"
"1994","7","A","1994P04025","6","Sample","0","0.339641077097623","0","0","0.168929110105581","0"
"1994","7","A","1994P04025","7","Sample","0.078","0.339641077097623","2.64920040136146E-02","6","0.168929110105581","1.01357466063349"
"1994","7","A","1994P04025","8","Sample","0.118","0.339641077097623","4.00776470975195E-02","10","0.168929110105581","1.68929110105581"
"1994","7","A","1994P04025","9","Sample","0.254","0.339641077097623","8.62688335827962E-02","20","0.168929110105581","3.37858220211162"
"1994","7","C","1994P04026","1","Sample","0.328","0.339641077097623","0.11140227328802","20","0.168929110105581","3.37858220211162"
"1994","7","C","1994P04026","10","Sample","0.02","0.339641077097623","6.79282154195246E-03","2","0.168929110105581","0.337858220211162"
"1994","7","C","1994P04026","11","Sample","0","0.339641077097623","0","0","0.168929110105581","0"
"1994","7","C","1994P04026","2","Sample","0.106","0.339641077097623","0.036001954172348","10","0.168929110105581","1.68929110105581"
"1994","7","C","1994P04026","3","Sample","0.132","0.339641077097623","4.48326221768862E-02","13","0.168929110105581","2.19607843137255"
"1994","7","C","1994P04026","4","Sample","0.056","0.339641077097623","1.90199003174669E-02","5","0.168929110105581","0.844645550527905"
"1994","7","C","1994P04026","5","Sample","0.028","0.339641077097623","9.50995015873344E-03","2","0.168929110105581","0.337858220211162"
"1994","7","C","1994P04026","6","Sample","0.006","0.339641077097623","2.03784646258574E-03","1","0.168929110105581","0.168929110105581"
"1994","7","C","1994P04026","7","Sample","0.03","0.339641077097623","1.01892323129287E-02","2","0.168929110105581","0.337858220211162"
"1994","7","C","1994P04026","8","Sample","0.104","0.339641077097623","3.53226720181528E-02","8","0.168929110105581","1.35143288084465"
"1994","7","C","1994P04026","9","Sample","0.36","0.339641077097623","0.122270787755144","22","0.168929110105581","3.71644042232278"
"1994","7","B","1994P04027","1","Sample","0.55","0.339641077097623","0.186802592403693","32","0.168929110105581","5.40573152337859"
"1994","7","B","1994P04027","11","Sample","0.022","0.339641077097623","7.47210369614771E-03","2","0.168929110105581","0.337858220211162"
"1994","7","B","1994P04027","2","Sample","0.558","0.339641077097623","0.189519721020474","32","0.168929110105581","5.40573152337859"
"1994","7","B","1994P04027","3","Sample","0.15","0.339641077097623","5.09461615646434E-02","11","0.168929110105581","1.85822021116139"
"1994","7","B","1994P04027","4","Sample","0.086","0.339641077097623","2.92091326303956E-02","6","0.168929110105581","1.01357466063349"
"1994","7","B","1994P04027","5","Sample","0.068","0.339641077097623","2.30955932426384E-02","7","0.168929110105581","1.18250377073907"
"1994","7","B","1994P04027","6","Sample","0.094","0.339641077097623","3.19262612471766E-02","3","0.168929110105581","0.506787330316743"
"1994","7","B","1994P04027","7","Sample","0.09","0.339641077097623","3.05676969387861E-02","8","0.168929110105581","1.35143288084465"
"1994","7","B","1994P04027","8","Sample","0.024","0.339641077097623","8.15138585034295E-03","1","0.168929110105581","0.168929110105581"
"1994","7","B","1994P04027","9","Sample","0.022","0.339641077097623","7.47210369614771E-03","2","0.168929110105581","0.337858220211162"
"1994","7","D","1994P04028","1","Sample","0.26","0.339641077097623","0.088306680045382","21","0.168929110105581","3.5475113122172"
"1994","7","D","1994P04028","10","Sample","0.29","0.339641077097623","9.84959123583107E-02","21","0.168929110105581","3.5475113122172"
"1994","7","D","1994P04028","11","Sample","0.522","0.339641077097623","0.177292642244959","37","0.168929110105581","6.2503770739065"
"1994","7","D","1994P04028","2","Sample","0.3","0.339641077097623","0.101892323129287","22","0.168929110105581","3.71644042232278"
"1994","7","D","1994P04028","3","Sample","0.992","0.339641077097623","0.336923948480842","73","0.168929110105581","12.3318250377074"
"1994","7","D","1994P04028","4","Sample","0.776","0.339641077097623","0.263561475827755","50","0.168929110105581","8.44645550527905"
"1994","7","D","1994P04028","5","Sample","0.298","0.339641077097623","0.101213040975092","21","0.168929110105581","3.5475113122172"
"1994","7","D","1994P04028","6","Sample","0.286","0.339641077097623","9.71373480499202E-02","26","0.168929110105581","4.39215686274511"
"1994","7","D","1994P04028","7","Sample","0.764","0.339641077097623","0.259485782902584","53","0.168929110105581","8.95324283559579"
"1994","7","D","1994P04028","8","Sample","0.13","0.339641077097623","0.044153340022691","11","0.168929110105581","1.85822021116139"
"1994","7","D","1994P04028","9","Sample","0.452","0.339641077097623","0.153517766848126","30","0.168929110105581","5.06787330316743"
"1994","8","A","1994P04029","1","Sample","0.166","0.552025216610533","9.16361859573485E-02","6","0.31328036322361","1.87968217934166"
"1994","8","A","1994P04029","10","Sample","0.102","0.552025216610533","5.63065720942744E-02","5","0.31328036322361","1.56640181611805"
"1994","8","A","1994P04029","11","Sample","0.232","0.552025216610533","0.128069850253644","11","0.31328036322361","3.44608399545971"
"1994","8","A","1994P04029","2","Sample","0.01","0.552025216610533","5.52025216610533E-03","1","0.31328036322361","0.31328036322361"
"1994","8","A","1994P04029","3","Sample","0.606","0.552025216610533","0.334527281265983","33","0.31328036322361","10.3382519863791"
"1994","8","A","1994P04029","4","Sample","0.182","0.552025216610533","0.100468589423117","15","0.31328036322361","4.69920544835415"
"1994","8","A","1994P04029","5","Sample","0.324","0.552025216610533","0.178856170181813","22","0.31328036322361","6.89216799091942"
"1994","8","A","1994P04029","6","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","A","1994P04029","7","Sample","0.36","0.552025216610533","0.198729077979792","18","0.31328036322361","5.63904653802498"
"1994","8","A","1994P04029","8","Sample","0.939","0.552025216610533","0.51835167839729","51","0.31328036322361","15.9772985244041"
"1994","8","A","1994P04029","9","Sample","0.5","0.552025216610533","0.276012608305267","25","0.31328036322361","7.83200908059025"
"1994","8","B","1994P04030","1","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","B","1994P04030","10","Sample","0.566","0.552025216610533","0.312446272601562","21","0.31328036322361","6.57888762769581"
"1994","8","B","1994P04030","11","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","B","1994P04030","2","Sample","0.024","0.552025216610533","1.32486051986528E-02","1","0.31328036322361","0.31328036322361"
"1994","8","B","1994P04030","3","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","B","1994P04030","4","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","B","1994P04030","5","Sample","0.18","0.552025216610533","9.93645389898959E-02","7","0.31328036322361","2.19296254256527"
"1994","8","B","1994P04030","6","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","B","1994P04030","7","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","B","1994P04030","8","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","B","1994P04030","9","Sample","0.452","0.552025216610533","0.249515397907961","16","0.31328036322361","5.01248581157776"
"1994","8","C","1994P04031","1","Sample","1.092","0.552025216610533","0.602811536538702","75","0.31328036322361","23.4960272417708"
"1994","8","C","1994P04031","10","Sample","0.124","0.552025216610533","6.84511268597061E-02","8","0.31328036322361","2.50624290578888"
"1994","8","C","1994P04031","11","Sample","0.196","0.552025216610533","0.108196942455664","16","0.31328036322361","5.01248581157776"
"1994","8","C","1994P04031","2","Sample","0.82","0.552025216610533","0.452660677620637","52","0.31328036322361","16.2905788876277"
"1994","8","C","1994P04031","3","Sample","0.446","0.552025216610533","0.246203246608298","28","0.31328036322361","8.77185017026108"
"1994","8","C","1994P04031","4","Sample","0.052","0.552025216610533","2.87053112637477E-02","5","0.31328036322361","1.56640181611805"
"1994","8","C","1994P04031","6","Sample","0.246","0.552025216610533","0.135798203286191","17","0.31328036322361","5.32576617480137"
"1994","8","C","1994P04031","7","Sample","0.026","0.552025216610533","1.43526556318739E-02","3","0.31328036322361","0.93984108967083"
"1994","8","C","1994P04031","8","Sample","0.036","0.552025216610533","1.98729077979792E-02","2","0.31328036322361","0.62656072644722"
"1994","8","C","1994P04031","9","Sample","0.126","0.552025216610533","6.95551772929272E-02","7","0.31328036322361","2.19296254256527"
"1994","8","D","1994P04032","1","Sample","0.122","0.552025216610533","0.067347076426485","10","0.31328036322361","3.1328036322361"
"1994","8","D","1994P04032","10","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","D","1994P04032","11","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","D","1994P04032","2","Sample","0.46","0.552025216610533","0.253931599640845","44","0.31328036322361","13.7843359818388"
"1994","8","D","1994P04032","3","Sample","0.046","0.552025216610533","2.53931599640845E-02","5","0.31328036322361","1.56640181611805"
"1994","8","D","1994P04032","4","Sample","0.254","0.552025216610533","0.140214405019075","19","0.31328036322361","5.95232690124859"
"1994","8","D","1994P04032","5","Sample","0.488","0.552025216610533","0.26938830570594","28","0.31328036322361","8.77185017026108"
"1994","8","D","1994P04032","6","Sample","0.786","0.552025216610533","0.433891820255879","38","0.31328036322361","11.9046538024972"
"1994","8","D","1994P04032","7","Sample","0.278","0.552025216610533","0.153463010217728","12","0.31328036322361","3.75936435868332"
"1994","8","D","1994P04032","8","Sample","0.024","0.552025216610533","1.32486051986528E-02","1","0.31328036322361","0.31328036322361"
"1994","8","D","1994P04032","9","Sample","0","0.552025216610533","0","0","0.31328036322361","0"
"1994","8","O","1994P04033","1","Sample","0.488","0.552025216610533","0.26938830570594","45","0.31328036322361","14.0976163450625"
"1994","8","O","1994P04033","2","Sample","0.798","0.552025216610533","0.440516122855205","60","0.31328036322361","18.7968217934166"
"1994","8","O","1994P04033","3","Sample","0.64","0.552025216610533","0.353296138630741","36","0.31328036322361","11.27809307605"
"1994","8","O","1994P04033","4","Sample","2.706","0.552025216610533","1.4937802361481","119","0.31328036322361","37.2803632236096"
"1994","8","O","1994P04033","6","Sample","0.264","0.552025216610533","0.145734657185181","10","0.31328036322361","3.1328036322361"
"1995","1","A","1995P04001","1","Sample","0.58","0.701126161986501","0.406653173952171","32","0.500802568218299","16.0256821829856"
"1995","1","A","1995P04001","10","Sample","0.614","0.701126161986501","0.430491463459712","31","0.500802568218299","15.5248796147673"
"1995","1","A","1995P04001","11","Sample","0.718","0.701126161986501","0.503408584306308","30","0.500802568218299","15.024077046549"
"1995","1","A","1995P04001","2","Sample","0.112","0.701126161986501","7.85261301424881E-02","6","0.500802568218299","3.00481540930979"
"1995","1","A","1995P04001","3","Sample","0.06","0.701126161986501","4.20675697191901E-02","4","0.500802568218299","2.0032102728732"
"1995","1","A","1995P04001","4","Sample","0.37","0.701126161986501","0.259416679935005","20","0.500802568218299","10.016051364366"
"1995","1","A","1995P04001","5","Sample","0.148","0.701126161986501","0.103766671974002","9","0.500802568218299","4.50722311396469"
"1995","1","A","1995P04001","6","Sample","0.896","0.701126161986501","0.628209041139905","35","0.500802568218299","17.5280898876405"
"1995","1","A","1995P04001","7","Sample","0.202","0.701126161986501","0.141627484721273","10","0.500802568218299","5.00802568218299"
"1995","1","A","1995P04001","8","Sample","0.564","0.701126161986501","0.395435155360387","25","0.500802568218299","12.5200642054575"
"1995","1","A","1995P04001","9","Sample","0.554","0.701126161986501","0.388423893740522","26","0.500802568218299","13.0208667736758"
"1995","1","B","1995P04002","1","Sample","0.308","0.701126161986501","0.215946857891842","17","0.500802568218299","8.51364365971108"
"1995","1","B","1995P04002","10","Sample","0.408","0.701126161986501","0.286059474090492","13","0.500802568218299","6.51043338683789"
"1995","1","B","1995P04002","11","Sample","0.426","0.701126161986501","0.298679745006249","16","0.500802568218299","8.01284109149278"
"1995","1","B","1995P04002","2","Sample","0.064","0.701126161986501","4.48720743671361E-02","3","0.500802568218299","1.5024077046549"
"1995","1","B","1995P04002","3","Sample","0.122","0.701126161986501","8.55373917623531E-02","6","0.500802568218299","3.00481540930979"
"1995","1","B","1995P04002","4","Sample","0.278","0.701126161986501","0.194913073032247","13","0.500802568218299","6.51043338683789"
"1995","1","B","1995P04002","5","Sample","0.02","0.701126161986501","0.01402252323973","1","0.500802568218299","0.500802568218299"
"1995","1","B","1995P04002","6","Sample","0.158","0.701126161986501","0.110777933593867","5","0.500802568218299","2.5040128410915"
"1995","1","B","1995P04002","7","Sample","0.196","0.701126161986501","0.137420727749354","7","0.500802568218299","3.50561797752809"
"1995","1","B","1995P04002","8","Sample","0.166","0.701126161986501","0.116386942889759","5","0.500802568218299","2.5040128410915"
"1995","1","B","1995P04002","9","Sample","0.86","0.701126161986501","0.602968499308391","29","0.500802568218299","14.5232744783307"
"1995","1","C","1995P04003","1","Sample","0.104","0.701126161986501","7.29171208465961E-02","5","0.500802568218299","2.5040128410915"
"1995","1","C","1995P04003","10","Sample","0.232","0.701126161986501","0.162661269580868","8","0.500802568218299","4.00642054574639"
"1995","1","C","1995P04003","11","Sample","0.024","0.701126161986501","0.016827027887676","1","0.500802568218299","0.500802568218299"
"1995","1","C","1995P04003","2","Sample","0.084","0.701126161986501","5.88945976068661E-02","2","0.500802568218299","1.0016051364366"
"1995","1","C","1995P04003","3","Sample","0.256","0.701126161986501","0.179488297468544","7","0.500802568218299","3.50561797752809"
"1995","1","C","1995P04003","4","Sample","0.018","0.701126161986501","0.012620270915757","2","0.500802568218299","1.0016051364366"
"1995","1","C","1995P04003","5","Sample","0.054","0.701126161986501","3.78608127472711E-02","2","0.500802568218299","1.0016051364366"
"1995","1","C","1995P04003","6","Sample","0","0.701126161986501","0","0","0.500802568218299","0"
"1995","1","C","1995P04003","7","Sample","0.182","0.701126161986501","0.127604961481543","5","0.500802568218299","2.5040128410915"
"1995","1","C","1995P04003","8","Sample","0.034","0.701126161986501","0.023838289507541","1","0.500802568218299","0.500802568218299"
"1995","1","C","1995P04003","9","Sample","0.134","0.701126161986501","9.39509057061911E-02","7","0.500802568218299","3.50561797752809"
"1995","1","D","1995P04004","1","Sample","0.714","0.701126161986501","0.500604079658362","23","0.500802568218299","11.5184590690209"
"1995","1","D","1995P04004","10","Sample","0.756","0.701126161986501","0.530051378461795","48","0.500802568218299","24.0385232744784"
"1995","1","D","1995P04004","11","Sample","0.23","0.701126161986501","0.161259017256895","8","0.500802568218299","4.00642054574639"
"1995","1","D","1995P04004","2","Sample","0.15","0.701126161986501","0.105168924297975","12","0.500802568218299","6.00963081861959"
"1995","1","D","1995P04004","3","Sample","0.108","0.701126161986501","7.57216254945421E-02","11","0.500802568218299","5.50882825040129"
"1995","1","D","1995P04004","4","Sample","0.864","0.701126161986501","0.605773003956337","44","0.500802568218299","22.0353130016052"
"1995","1","D","1995P04004","5","Sample","0.348","0.701126161986501","0.243991904371302","39","0.500802568218299","19.5313001605137"
"1995","1","D","1995P04004","6","Sample","0.122","0.701126161986501","8.55373917623531E-02","9","0.500802568218299","4.50722311396469"
"1995","1","D","1995P04004","7","Sample","0.08","0.701126161986501","5.60900929589201E-02","3","0.500802568218299","1.5024077046549"
"1995","1","D","1995P04004","8","Sample","0.198","0.701126161986501","0.138822980073327","6","0.500802568218299","3.00481540930979"
"1995","1","D","1995P04004","9","Sample","0.824","0.701126161986501","0.577727957476877","37","0.500802568218299","18.5296950240771"
"1995","2","A","1995P04005","1","Sample","0.29","0.678568272707544","0.196784799085188","12","0.546419098143236","6.55702917771883"
"1995","2","A","1995P04005","10","Sample","0.282","0.678568272707544","0.191356252903527","14","0.546419098143236","7.6498673740053"
"1995","2","A","1995P04005","11","Sample","0.386","0.678568272707544","0.261927353265112","14","0.546419098143236","7.6498673740053"
"1995","2","A","1995P04005","2","Sample","0.306","0.678568272707544","0.207641891448508","13","0.546419098143236","7.10344827586207"
"1995","2","A","1995P04005","3","Sample","0.102","0.678568272707544","6.92139638161695E-02","5","0.546419098143236","2.73209549071618"
"1995","2","A","1995P04005","4","Sample","0.146","0.678568272707544","9.90709678153014E-02","8","0.546419098143236","4.37135278514589"
"1995","2","A","1995P04005","5","Sample","0.432","0.678568272707544","0.293141493809659","21","0.546419098143236","11.474801061008"
"1995","2","A","1995P04005","6","Sample","0.076","0.678568272707544","5.15711887257733E-02","4","0.546419098143236","2.18567639257294"
"1995","2","A","1995P04005","7","Sample","0.236","0.678568272707544","0.16014211235898","9","0.546419098143236","4.91777188328912"
"1995","2","A","1995P04005","8","Sample","0.268","0.678568272707544","0.181856297085622","11","0.546419098143236","6.0106100795756"
"1995","2","A","1995P04005","9","Sample","0.28","0.678568272707544","0.189999116358112","13","0.546419098143236","7.10344827586207"
"1995","2","B","1995P04006","1","Sample","0","0.678568272707544","0","0","0.546419098143236","0"
"1995","2","B","1995P04006","10","Sample","0.14","0.678568272707544","9.49995581790562E-02","5","0.546419098143236","2.73209549071618"
"1995","2","B","1995P04006","11","Sample","0.196","0.678568272707544","0.132999381450679","7","0.546419098143236","3.82493368700265"
"1995","2","B","1995P04006","2","Sample","0.052","0.678568272707544","3.52855501807923E-02","4","0.546419098143236","2.18567639257294"
"1995","2","B","1995P04006","3","Sample","0.14","0.678568272707544","9.49995581790562E-02","5","0.546419098143236","2.73209549071618"
"1995","2","B","1995P04006","4","Sample","0","0.678568272707544","0","0","0.546419098143236","0"
"1995","2","B","1995P04006","5","Sample","0.084","0.678568272707544","5.69997349074337E-02","4","0.546419098143236","2.18567639257294"
"1995","2","B","1995P04006","6","Sample","0.096","0.678568272707544","6.51425541799242E-02","4","0.546419098143236","2.18567639257294"
"1995","2","B","1995P04006","7","Sample","0.234","0.678568272707544","0.158784975813565","9","0.546419098143236","4.91777188328912"
"1995","2","B","1995P04006","8","Sample","0.07","0.678568272707544","4.74997790895281E-02","4","0.546419098143236","2.18567639257294"
"1995","2","B","1995P04006","9","Sample","0.206","0.678568272707544","0.139785064177754","7","0.546419098143236","3.82493368700265"
"1995","2","C","1995P04007","1","Sample","0.268","0.678568272707544","0.181856297085622","11","0.546419098143236","6.0106100795756"
"1995","2","C","1995P04007","10","Sample","0.118","0.678568272707544","8.00710561794902E-02","5","0.546419098143236","2.73209549071618"
"1995","2","C","1995P04007","11","Sample","0.02","0.678568272707544","1.35713654541509E-02","1","0.546419098143236","0.546419098143236"
"1995","2","C","1995P04007","2","Sample","0.022","0.678568272707544","0.014928501999566","1","0.546419098143236","0.546419098143236"
"1995","2","C","1995P04007","3","Sample","0.334","0.678568272707544","0.22664180308432","16","0.546419098143236","8.74270557029178"
"1995","2","C","1995P04007","4","Sample","0.446","0.678568272707544","0.302641449627565","20","0.546419098143236","10.9283819628647"
"1995","2","C","1995P04007","5","Sample","0.084","0.678568272707544","5.69997349074337E-02","5","0.546419098143236","2.73209549071618"
"1995","2","C","1995P04007","6","Sample","0.182","0.678568272707544","0.123499425632773","10","0.546419098143236","5.46419098143236"
"1995","2","C","1995P04007","7","Sample","0.39","0.678568272707544","0.264641626355942","15","0.546419098143236","8.19628647214854"
"1995","2","C","1995P04007","8","Sample","0.278","0.678568272707544","0.188641979812697","10","0.546419098143236","5.46419098143236"
"1995","2","C","1995P04007","9","Sample","0.126","0.678568272707544","8.54996023611505E-02","7","0.546419098143236","3.82493368700265"
"1995","2","D","1995P04008","1","Sample","0.296","0.678568272707544","0.200856208721433","14","0.546419098143236","7.6498673740053"
"1995","2","D","1995P04008","10","Sample","0.06","0.678568272707544","4.07140963624526E-02","2","0.546419098143236","1.09283819628647"
"1995","2","D","1995P04008","11","Sample","0.584","0.678568272707544","0.396283871261206","20","0.546419098143236","10.9283819628647"
"1995","2","D","1995P04008","2","Sample","0.542","0.678568272707544","0.367784003807489","24","0.546419098143236","13.1140583554377"
"1995","2","D","1995P04008","3","Sample","0.18","0.678568272707544","0.122142289087358","9","0.546419098143236","4.91777188328912"
"1995","2","D","1995P04008","4","Sample","0.146","0.678568272707544","9.90709678153014E-02","7","0.546419098143236","3.82493368700265"
"1995","2","D","1995P04008","5","Sample","0.082","0.678568272707544","5.56425983620186E-02","3","0.546419098143236","1.63925729442971"
"1995","2","D","1995P04008","6","Sample","0.102","0.678568272707544","6.92139638161695E-02","5","0.546419098143236","2.73209549071618"
"1995","2","D","1995P04008","7","Sample","0.124","0.678568272707544","8.41424658157355E-02","7","0.546419098143236","3.82493368700265"
"1995","2","D","1995P04008","8","Sample","0.21","0.678568272707544","0.142499337268584","7","0.546419098143236","3.82493368700265"
"1995","2","D","1995P04008","9","Sample","0.122","0.678568272707544","8.27853292703204E-02","5","0.546419098143236","2.73209549071618"
"1995","3","A","1995P04009","1","Sample","0.048","0.461235033829141","2.21392816237988E-02","3","0.240820734341253","0.722462203023759"
"1995","3","A","1995P04009","10","Sample","0.266","0.461235033829141","0.122688518998552","8","0.240820734341253","1.92656587473002"
"1995","3","A","1995P04009","11","Sample","0.098","0.461235033829141","4.52010333152558E-02","3","0.240820734341253","0.722462203023759"
"1995","3","A","1995P04009","2","Sample","0.132","0.461235033829141","6.08830244654466E-02","7","0.240820734341253","1.68574514038877"
"1995","3","A","1995P04009","3","Sample","0.096","0.461235033829141","4.42785632475975E-02","7","0.240820734341253","1.68574514038877"
"1995","3","A","1995P04009","4","Sample","0.348","0.461235033829141","0.160509791772541","20","0.240820734341253","4.81641468682506"
"1995","3","A","1995P04009","5","Sample","0.926","0.461235033829141","0.427103641325785","55","0.240820734341253","13.2451403887689"
"1995","3","A","1995P04009","6","Sample","0.324","0.461235033829141","0.149440150960642","18","0.240820734341253","4.33477321814255"
"1995","3","A","1995P04009","7","Sample","0.056","0.461235033829141","2.58291618944319E-02","3","0.240820734341253","0.722462203023759"
"1995","3","A","1995P04009","8","Sample","0","0.461235033829141","0","0","0.240820734341253","0"
"1995","3","A","1995P04009","9","Sample","0.134","0.461235033829141","6.18054945331049E-02","6","0.240820734341253","1.44492440604752"
"1995","3","B","1995P04010","1","Sample","0.052","0.461235033829141","2.39842217591153E-02","4","0.240820734341253","0.963282937365012"
"1995","3","B","1995P04010","10","Sample","0.362","0.461235033829141","0.166967082246149","17","0.240820734341253","4.0939524838013"
"1995","3","B","1995P04010","11","Sample","0.262","0.461235033829141","0.120843578863235","7","0.240820734341253","1.68574514038877"
"1995","3","B","1995P04010","2","Sample","0.214","0.461235033829141","9.87042972394362E-02","11","0.240820734341253","2.64902807775378"
"1995","3","B","1995P04010","3","Sample","0.576","0.461235033829141","0.265671379485585","28","0.240820734341253","6.74298056155508"
"1995","3","B","1995P04010","4","Sample","0.09","0.461235033829141","4.15111530446227E-02","8","0.240820734341253","1.92656587473002"
"1995","3","B","1995P04010","5","Sample","0.428","0.461235033829141","0.197408594478872","17","0.240820734341253","4.0939524838013"
"1995","3","B","1995P04010","6","Sample","0.272","0.461235033829141","0.125455929201526","17","0.240820734341253","4.0939524838013"
"1995","3","B","1995P04010","7","Sample","0.598","0.461235033829141","0.275818550229826","36","0.240820734341253","8.66954643628511"
"1995","3","B","1995P04010","8","Sample","0.494","0.461235033829141","0.227850106711596","41","0.240820734341253","9.87365010799137"
"1995","3","B","1995P04010","9","Sample","0.528","0.461235033829141","0.243532097861786","24","0.240820734341253","5.77969762419007"
"1995","3","C","1995P04011","1","Sample","0.104","0.461235033829141","4.79684435182307E-02","5","0.240820734341253","1.20410367170626"
"1995","3","C","1995P04011","10","Sample","0.354","0.461235033829141","0.163277201975516","23","0.240820734341253","5.53887688984882"
"1995","3","C","1995P04011","11","Sample","0.2","0.461235033829141","9.22470067658282E-02","15","0.240820734341253","3.6123110151188"
"1995","3","C","1995P04011","2","Sample","0.654","0.461235033829141","0.301647712124258","41","0.240820734341253","9.87365010799137"
"1995","3","C","1995P04011","3","Sample","0.452","0.461235033829141","0.208478235290772","33","0.240820734341253","7.94708423326135"
"1995","3","C","1995P04011","4","Sample","0.154","0.461235033829141","7.10301952096877E-02","12","0.240820734341253","2.88984881209504"
"1995","3","C","1995P04011","5","Sample","0.134","0.461235033829141","6.18054945331049E-02","17","0.240820734341253","4.0939524838013"
"1995","3","C","1995P04011","6","Sample","1.062","0.461235033829141","0.489831605926548","76","0.240820734341253","18.3023758099352"
"1995","3","C","1995P04011","7","Sample","0.22","0.461235033829141","0.101471707442411","13","0.240820734341253","3.13066954643629"
"1995","3","C","1995P04011","8","Sample","0.772","0.461235033829141","0.356073446116097","43","0.240820734341253","10.3552915766739"
"1995","3","C","1995P04011","9","Sample","0.724","0.461235033829141","0.333934164492298","60","0.240820734341253","14.4492440604752"
"1995","3","D","1995P04012","1","Sample","0.074","0.461235033829141","3.41313925033564E-02","6","0.240820734341253","1.44492440604752"
"1995","3","D","1995P04012","10","Sample","0.644","0.461235033829141","0.297035361785967","29","0.240820734341253","6.98380129589634"
"1995","3","D","1995P04012","11","Sample","0.522","0.461235033829141","0.240764687658812","25","0.240820734341253","6.02051835853133"
"1995","3","D","1995P04012","2","Sample","0.194","0.461235033829141","8.94795965628534E-02","12","0.240820734341253","2.88984881209504"
"1995","3","D","1995P04012","3","Sample","0.918","0.461235033829141","0.423413761055151","57","0.240820734341253","13.7267818574514"
"1995","3","D","1995P04012","4","Sample","0.016","0.461235033829141","7.37976054126626E-03","1","0.240820734341253","0.240820734341253"
"1995","3","D","1995P04012","5","Sample","0.498","0.461235033829141","0.229695046846912","30","0.240820734341253","7.22462203023759"
"1995","3","D","1995P04012","6","Sample","0.038","0.461235033829141","1.75269312855074E-02","6","0.240820734341253","1.44492440604752"
"1995","3","D","1995P04012","7","Sample","0.198","0.461235033829141","9.13245366981699E-02","22","0.240820734341253","5.29805615550757"
"1995","3","D","1995P04012","8","Sample","0.22","0.461235033829141","0.101471707442411","17","0.240820734341253","4.0939524838013"
"1995","3","D","1995P04012","9","Sample","0.618","0.461235033829141","0.285043250906409","43","0.240820734341253","10.3552915766739"
"1995","4","A","1995P04013","1","Sample","0.77","0.403665298231922","0.31082227963858","30","0.251612903225806","7.54838709677418"
"1995","4","A","1995P04013","10","Sample","0.276","0.403665298231922","0.11141162231201","13","0.251612903225806","3.27096774193548"
"1995","4","A","1995P04013","11","Sample","0.242","0.403665298231922","9.76870021721251E-02","15","0.251612903225806","3.77419354838709"
"1995","4","A","1995P04013","2","Sample","0.902","0.403665298231922","0.364106099005194","44","0.251612903225806","11.0709677419355"
"1995","4","A","1995P04013","3","Sample","0.178","0.403665298231922","7.18524230852821E-02","7","0.251612903225806","1.76129032258064"
"1995","4","A","1995P04013","5","Sample","0.008","0.403665298231922","3.22932238585538E-03","1","0.251612903225806","0.251612903225806"
"1995","4","A","1995P04013","6","Sample","0.322","0.403665298231922","0.129980226030679","17","0.251612903225806","4.2774193548387"
"1995","4","A","1995P04013","7","Sample","0.254","0.403665298231922","0.102530985750908","17","0.251612903225806","4.2774193548387"
"1995","4","A","1995P04013","8","Sample","0.252","0.403665298231922","0.101723655154444","15","0.251612903225806","3.77419354838709"
"1995","4","A","1995P04013","9","Sample","0.23","0.403665298231922","9.28430185933421E-02","11","0.251612903225806","2.76774193548387"
"1995","4","B","1995P04014","1","Sample","0.164","0.403665298231922","6.62011089100352E-02","9","0.251612903225806","2.26451612903225"
"1995","4","B","1995P04014","10","Sample","0.046","0.403665298231922","1.85686037186684E-02","3","0.251612903225806","0.754838709677418"
"1995","4","B","1995P04014","11","Sample","0","0.403665298231922","0","0","0.251612903225806","0"
"1995","4","B","1995P04014","2","Sample","0.02","0.403665298231922","8.07330596463844E-03","1","0.251612903225806","0.251612903225806"
"1995","4","B","1995P04014","3","Sample","0.134","0.403665298231922","5.40911499630775E-02","8","0.251612903225806","2.01290322580645"
"1995","4","B","1995P04014","4","Sample","0.264","0.403665298231922","0.106567638733227","19","0.251612903225806","4.78064516129031"
"1995","4","B","1995P04014","5","Sample","0.916","0.403665298231922","0.369757413180441","57","0.251612903225806","14.3419354838709"
